method,split,seed,episode,stress_level,success,edge_f1,birth_f1,death_f1,graph_edit,component_accuracy,jam_f1,safety_violation_rate,chain_contact_rate,pocket_contact_rate,fixture_contact_rate,wall_contact_rate,final_progress,final_y_error,energy,trajectory_samples
ablate_no_tail_risk_objective,actuator_limit_chain,3,1003,,0,0.71875,0.29167,0.75000,0.12240,0.56250,1.00000,0.72917,0.00000,0.00000,0.54167,0.00000,0.00000,0.06658,22.22870,"0:b(0.037,-0.100):p0.00:e[none];10:b(0.037,-0.100):p0.00:e[pusher_block_a];20:b(0.037,-0.100):p0.00:e[pusher_block_a,block_a_fixture];30:b(0.037,-0.100):p0.00:e[pusher_block_a,block_a_fixture];40:b(0.037,-0.100):p0.00:e[pusher_block_a,block_a_fixture];47:b(0.037,-0.100):p0.00:e[pusher_block_a,block_a_fixture]"
topology_world_model_v4,actuator_limit_chain,3,1003,,0,0.73264,0.33333,0.75000,0.11719,0.60417,1.00000,0.70833,0.00000,0.00000,0.52083,0.00000,0.00000,0.06658,22.45262,"0:b(0.037,-0.100):p0.00:e[none];10:b(0.037,-0.100):p0.00:e[pusher_block_a,block_a_fixture];20:b(0.037,-0.100):p0.00:e[pusher_block_a,block_a_fixture];30:b(0.037,-0.100):p0.00:e[pusher_block_a,block_a_fixture];40:b(0.037,-0.100):p0.00:e[pusher_block_a];47:b(0.037,-0.100):p0.00:e[pusher_block_a]"
learned_only_topology_replacement,actuator_limit_chain,3,1003,,0,0.73264,0.33333,0.75000,0.11719,0.60417,1.00000,0.70833,0.00000,0.00000,0.54167,0.00000,0.00000,0.06658,22.26162,"0:b(0.037,-0.100):p0.00:e[none];10:b(0.037,-0.100):p0.00:e[pusher_block_a,block_a_fixture];20:b(0.037,-0.100):p0.00:e[pusher_block_a,block_a_fixture];30:b(0.037,-0.100):p0.00:e[pusher_block_a,block_a_fixture];40:b(0.037,-0.100):p0.00:e[pusher_block_a];47:b(0.037,-0.100):p0.00:e[pusher_block_a,block_a_fixture]"
topology_full_v5,actuator_limit_chain,4,1000,,0,0.53472,0.10417,0.13889,0.22917,0.91667,1.00000,0.81250,0.00000,0.00000,0.93750,0.00000,0.00000,0.01871,7.25124,"0:b(0.040,-0.041):p0.00:e[none];10:b(0.040,-0.041):p0.00:e[pusher_block_a,block_a_fixture];20:b(0.040,-0.041):p0.00:e[pusher_block_a,block_a_fixture];30:b(0.040,-0.041):p0.00:e[pusher_block_a,block_a_fixture];40:b(0.040,-0.041):p0.00:e[pusher_block_a,block_a_fixture];47:b(0.040,-0.041):p0.00:e[pusher_block_a,block_a_fixture]"
ablate_no_birth_death,actuator_limit_chain,4,1000,,0,0.52917,0.08333,0.14583,0.23438,0.91667,0.00000,0.81250,0.00000,0.00000,0.93750,0.00000,0.00000,0.01871,7.11238,"0:b(0.040,-0.041):p0.00:e[none];10:b(0.040,-0.041):p0.00:e[pusher_block_a,block_a_fixture];20:b(0.040,-0.041):p0.00:e[pusher_block_a,block_a_fixture];30:b(0.040,-0.041):p0.00:e[pusher_block_a,block_a_fixture];40:b(0.040,-0.041):p0.00:e[pusher_block_a,block_a_fixture];47:b(0.040,-0.041):p0.00:e[pusher_block_a,block_a_fixture]"
ablate_no_component_head,actuator_limit_chain,4,1000,,0,0.53125,0.18056,0.11806,0.22656,0.85417,1.00000,0.81250,0.00000,0.00000,0.93750,0.00000,0.00000,0.01871,8.09311,"0:b(0.040,-0.041):p0.00:e[none];10:b(0.040,-0.041):p0.00:e[pusher_block_a,block_a_fixture];20:b(0.040,-0.041):p0.00:e[pusher_block_a,block_a_fixture];30:b(0.040,-0.041):p0.00:e[pusher_block_a,block_a_fixture];40:b(0.040,-0.041):p0.00:e[pusher_block_a,block_a_fixture];47:b(0.040,-0.041):p0.00:e[pusher_block_a,block_a_fixture]"
ablate_no_jam_slip,actuator_limit_chain,4,1000,,0,0.53125,0.10417,0.08333,0.23177,0.93750,1.00000,0.81250,0.00000,0.00000,0.93750,0.00000,0.00000,0.01871,7.10982,"0:b(0.040,-0.041):p0.00:e[none];10:b(0.040,-0.041):p0.00:e[pusher_block_a,block_a_fixture];20:b(0.040,-0.041):p0.00:e[pusher_block_a,block_a_fixture];30:b(0.040,-0.041):p0.00:e[pusher_block_a,block_a_fixture];40:b(0.040,-0.041):p0.00:e[pusher_block_a,block_a_fixture];47:b(0.040,-0.041):p0.00:e[pusher_block_a,block_a_fixture]"
ablate_no_topology_planner,actuator_limit_chain,4,1000,,0,0.52431,0.04167,0.11806,0.23698,0.97917,1.00000,0.81250,0.00000,0.00000,0.93750,0.00000,0.00000,0.01871,7.11087,"0:b(0.040,-0.041):p0.00:e[none];10:b(0.040,-0.041):p0.00:e[pusher_block_a,block_a_fixture];20:b(0.040,-0.041):p0.00:e[pusher_block_a,block_a_fixture];30:b(0.040,-0.041):p0.00:e[pusher_block_a,block_a_fixture];40:b(0.040,-0.041):p0.00:e[pusher_block_a,block_a_fixture];47:b(0.040,-0.041):p0.00:e[pusher_block_a,block_a_fixture]"
ablate_no_uncertainty_penalty,actuator_limit_chain,4,1000,,0,0.52083,0.20833,0.12153,0.22917,0.83333,1.00000,0.81250,0.00000,0.00000,0.93750,0.00000,0.00000,0.01871,8.17619,"0:b(0.040,-0.041):p0.00:e[none];10:b(0.040,-0.041):p0.00:e[block_a_fixture];20:b(0.040,-0.041):p0.00:e[pusher_block_a,block_a_fixture];30:b(0.040,-0.041):p0.00:e[pusher_block_a,block_a_fixture];40:b(0.040,-0.041):p0.00:e[pusher_block_a,block_a_fixture];47:b(0.040,-0.041):p0.00:e[pusher_block_a,block_a_fixture]"
ablate_no_graph_memory,actuator_limit_chain,4,1000,,0,0.52431,0.10417,0.11111,0.23177,0.89583,1.00000,0.81250,0.00000,0.00000,0.93750,0.00000,0.00000,0.01871,7.17743,"0:b(0.040,-0.041):p0.00:e[none];10:b(0.040,-0.041):p0.00:e[pusher_block_a,block_a_fixture];20:b(0.040,-0.041):p0.00:e[pusher_block_a,block_a_fixture];30:b(0.040,-0.041):p0.00:e[pusher_block_a,block_a_fixture];40:b(0.040,-0.041):p0.00:e[pusher_block_a,block_a_fixture];47:b(0.040,-0.041):p0.00:e[block_a_fixture]"
ablate_no_transition_bonus,actuator_limit_chain,4,1000,,0,0.53819,0.11806,0.11806,0.22656,0.89583,1.00000,0.81250,0.00000,0.00000,0.93750,0.00000,0.00000,0.01871,7.16203,"0:b(0.040,-0.041):p0.00:e[none];10:b(0.040,-0.041):p0.00:e[pusher_block_a,block_a_fixture];20:b(0.040,-0.041):p0.00:e[pusher_block_a,block_a_fixture];30:b(0.040,-0.041):p0.00:e[pusher_block_a,block_a_fixture];40:b(0.040,-0.041):p0.00:e[pusher_block_a,block_a_fixture];47:b(0.040,-0.041):p0.00:e[pusher_block_a,block_a_fixture]"
ablate_no_fixture_guard,actuator_limit_chain,4,1000,,0,0.53472,0.10417,0.09722,0.22917,0.91667,1.00000,0.81250,0.00000,0.00000,0.93750,0.00000,0.00000,0.01871,7.18126,"0:b(0.040,-0.041):p0.00:e[none];10:b(0.040,-0.041):p0.00:e[pusher_block_a,block_a_fixture];20:b(0.040,-0.041):p0.00:e[pusher_block_a,block_a_fixture];30:b(0.040,-0.041):p0.00:e[pusher_block_a,block_a_fixture];40:b(0.040,-0.041):p0.00:e[pusher_block_a,block_a_fixture];47:b(0.040,-0.041):p0.00:e[pusher_block_a,block_a_fixture]"
ablate_no_tail_risk_objective,actuator_limit_chain,4,1000,,0,0.53819,0.10417,0.13194,0.22656,0.89583,1.00000,0.81250,0.00000,0.00000,0.93750,0.00000,0.00000,0.01871,7.19418,"0:b(0.040,-0.041):p0.00:e[none];10:b(0.040,-0.041):p0.00:e[pusher_block_a,block_a_fixture];20:b(0.040,-0.041):p0.00:e[pusher_block_a,block_a_fixture];30:b(0.040,-0.041):p0.00:e[pusher_block_a,block_a_fixture];40:b(0.040,-0.041):p0.00:e[pusher_block_a,block_a_fixture];47:b(0.040,-0.041):p0.00:e[pusher_block_a,block_a_fixture]"
topology_world_model_v4,actuator_limit_chain,4,1000,,0,0.53819,0.12500,0.09722,0.22656,0.89583,1.00000,0.81250,0.00000,0.00000,0.93750,0.00000,0.00000,0.01871,7.16386,"0:b(0.040,-0.041):p0.00:e[none];10:b(0.040,-0.041):p0.00:e[pusher_block_a,block_a_fixture];20:b(0.040,-0.041):p0.00:e[pusher_block_a,block_a_fixture];30:b(0.040,-0.041):p0.00:e[pusher_block_a,block_a_fixture];40:b(0.040,-0.041):p0.00:e[pusher_block_a,block_a_fixture];47:b(0.040,-0.041):p0.00:e[pusher_block_a,block_a_fixture]"
learned_only_topology_replacement,actuator_limit_chain,4,1000,,0,0.52917,0.09375,0.16667,0.23438,0.91667,0.00000,0.81250,0.00000,0.00000,0.93750,0.00000,0.00000,0.01871,7.11963,"0:b(0.040,-0.041):p0.00:e[none];10:b(0.040,-0.041):p0.00:e[pusher_block_a,block_a_fixture];20:b(0.040,-0.041):p0.00:e[pusher_block_a,block_a_fixture];30:b(0.040,-0.041):p0.00:e[pusher_block_a,block_a_fixture];40:b(0.040,-0.041):p0.00:e[pusher_block_a,block_a_fixture];47:b(0.040,-0.041):p0.00:e[pusher_block_a,block_a_fixture]"
topology_full_v5,actuator_limit_chain,4,1001,,0,0.75694,0.77083,0.54167,0.09375,0.31250,1.00000,0.77083,0.00000,0.00000,0.68750,0.02083,0.62434,0.25795,21.11591,"0:b(0.032,-0.039):p0.00:e[none];10:b(0.270,-0.387):p0.60:e[pusher_block_a,block_a_fixture];20:b(0.285,-0.370):p0.64:e[pusher_block_a];30:b(0.283,-0.332):p0.63:e[pusher_block_a,block_a_fixture];40:b(0.282,-0.302):p0.63:e[pusher_block_a,block_a_fixture];47:b(0.281,-0.284):p0.62:e[pusher_block_a]"
ablate_no_birth_death,actuator_limit_chain,4,1001,,0,0.75694,0.77083,0.51389,0.09375,0.31250,1.00000,0.77083,0.00000,0.00000,0.68750,0.02083,0.62252,0.29226,21.14564,"0:b(0.032,-0.039):p0.00:e[none];10:b(0.269,-0.385):p0.60:e[pusher_block_a,block_a_fixture];20:b(0.284,-0.380):p0.63:e[pusher_block_a];30:b(0.282,-0.353):p0.63:e[pusher_block_a,block_a_fixture];40:b(0.281,-0.331):p0.62:e[pusher_block_a,block_a_fixture];47:b(0.280,-0.318):p0.62:e[pusher_block_a]"
ablate_no_component_head,actuator_limit_chain,4,1001,,0,0.75347,0.75000,0.56250,0.09635,0.31250,1.00000,0.77083,0.00000,0.00000,0.68750,0.04167,0.63233,0.12278,21.08695,"0:b(0.032,-0.039):p0.00:e[none];10:b(0.267,-0.382):p0.59:e[pusher_block_a,block_a_fixture];20:b(0.289,-0.333):p0.65:e[pusher_block_a];30:b(0.287,-0.253):p0.64:e[pusher_block_a,block_a_fixture];40:b(0.285,-0.188):p0.64:e[pusher_block_a,block_a_fixture];47:b(0.284,-0.148):p0.63:e[pusher_block_a]"
ablate_no_jam_slip,actuator_limit_chain,4,1001,,0,0.75694,0.80556,0.53472,0.09375,0.31250,1.00000,0.77083,0.00000,0.00000,0.68750,0.02083,0.62234,0.29582,21.07361,"0:b(0.032,-0.039):p0.00:e[none];10:b(0.269,-0.385):p0.60:e[pusher_block_a,block_a_fixture];20:b(0.284,-0.381):p0.63:e[pusher_block_a];30:b(0.282,-0.355):p0.63:e[pusher_block_a,block_a_fixture];40:b(0.281,-0.334):p0.62:e[pusher_block_a,block_a_fixture];47:b(0.280,-0.321):p0.62:e[pusher_block_a]"
ablate_no_topology_planner,actuator_limit_chain,4,1001,,0,0.75000,0.75000,0.53472,0.09635,0.29167,1.00000,0.75000,0.00000,0.00000,0.68750,0.02083,0.62429,0.25897,20.37336,"0:b(0.032,-0.039):p0.00:e[none];10:b(0.270,-0.387):p0.60:e[pusher_block_a];20:b(0.285,-0.370):p0.64:e[pusher_block_a];30:b(0.283,-0.333):p0.63:e[pusher_block_a,block_a_fixture];40:b(0.281,-0.303):p0.63:e[pusher_block_a,block_a_fixture];47:b(0.281,-0.285):p0.62:e[pusher_block_a,block_a_fixture]"
ablate_no_uncertainty_penalty,actuator_limit_chain,4,1001,,0,0.75694,0.77083,0.52778,0.09375,0.31250,1.00000,0.77083,0.00000,0.00000,0.68750,0.02083,0.62531,0.23973,21.14321,"0:b(0.032,-0.039):p0.00:e[none];10:b(0.271,-0.387):p0.60:e[pusher_block_a,block_a_fixture];20:b(0.285,-0.364):p0.64:e[pusher_block_a];30:b(0.284,-0.322):p0.63:e[pusher_block_a,block_a_fixture];40:b(0.282,-0.286):p0.63:e[pusher_block_a,block_a_fixture];47:b(0.281,-0.265):p0.63:e[pusher_block_a]"
ablate_no_graph_memory,actuator_limit_chain,4,1001,,0,0.75694,0.77083,0.52778,0.09375,0.31250,1.00000,0.77083,0.00000,0.00000,0.68750,0.02083,0.62247,0.29327,21.17200,"0:b(0.032,-0.039):p0.00:e[none];10:b(0.269,-0.385):p0.60:e[pusher_block_a,block_a_fixture];20:b(0.284,-0.380):p0.63:e[pusher_block_a];30:b(0.282,-0.354):p0.63:e[pusher_block_a,block_a_fixture];40:b(0.281,-0.332):p0.62:e[pusher_block_a,block_a_fixture];47:b(0.280,-0.319):p0.62:e[pusher_block_a]"
ablate_no_transition_bonus,actuator_limit_chain,4,1001,,0,0.75694,0.72917,0.58333,0.09375,0.31250,1.00000,0.77083,0.00000,0.00000,0.68750,0.02083,0.62852,0.17921,21.09952,"0:b(0.032,-0.039):p0.00:e[none];10:b(0.273,-0.390):p0.60:e[pusher_block_a,block_a_fixture];20:b(0.287,-0.347):p0.64:e[pusher_block_a];30:b(0.285,-0.286):p0.64:e[pusher_block_a,block_a_fixture];40:b(0.283,-0.235):p0.63:e[pusher_block_a,block_a_fixture];47:b(0.282,-0.205):p0.63:e[pusher_block_a]"
ablate_no_fixture_guard,actuator_limit_chain,4,1001,,0,0.75694,0.77083,0.54861,0.09375,0.31250,1.00000,0.77083,0.00000,0.00000,0.68750,0.02083,0.62520,0.24185,21.12061,"0:b(0.032,-0.039):p0.00:e[none];10:b(0.271,-0.387):p0.60:e[pusher_block_a,block_a_fixture];20:b(0.285,-0.365):p0.64:e[pusher_block_a];30:b(0.283,-0.323):p0.63:e[pusher_block_a,block_a_fixture];40:b(0.282,-0.288):p0.63:e[pusher_block_a,block_a_fixture];47:b(0.281,-0.267):p0.63:e[pusher_block_a]"
ablate_no_tail_risk_objective,actuator_limit_chain,4,1001,,0,0.75694,0.75000,0.56250,0.09375,0.31250,1.00000,0.77083,0.00000,0.00000,0.68750,0.02083,0.62587,0.22912,21.13007,"0:b(0.032,-0.039):p0.00:e[none];10:b(0.271,-0.388):p0.60:e[pusher_block_a,block_a_fixture];20:b(0.286,-0.361):p0.64:e[pusher_block_a];30:b(0.284,-0.315):p0.63:e[pusher_block_a,block_a_fixture];40:b(0.282,-0.277):p0.63:e[pusher_block_a,block_a_fixture];47:b(0.281,-0.255):p0.63:e[pusher_block_a]"
topology_world_model_v4,actuator_limit_chain,4,1001,,0,0.75694,0.77083,0.54861,0.09375,0.31250,1.00000,0.77083,0.00000,0.00000,0.68750,0.02083,0.62520,0.24185,21.12061,"0:b(0.032,-0.039):p0.00:e[none];10:b(0.271,-0.387):p0.60:e[pusher_block_a,block_a_fixture];20:b(0.285,-0.365):p0.64:e[pusher_block_a];30:b(0.283,-0.323):p0.63:e[pusher_block_a,block_a_fixture];40:b(0.282,-0.288):p0.63:e[pusher_block_a,block_a_fixture];47:b(0.281,-0.267):p0.63:e[pusher_block_a]"
learned_only_topology_replacement,actuator_limit_chain,4,1001,,0,0.75694,0.77083,0.53056,0.09375,0.31250,1.00000,0.77083,0.00000,0.00000,0.68750,0.02083,0.62410,0.26251,21.11236,"0:b(0.032,-0.039):p0.00:e[none];10:b(0.270,-0.386):p0.60:e[pusher_block_a,block_a_fixture];20:b(0.285,-0.371):p0.63:e[pusher_block_a];30:b(0.283,-0.335):p0.63:e[pusher_block_a,block_a_fixture];40:b(0.281,-0.306):p0.63:e[pusher_block_a,block_a_fixture];47:b(0.281,-0.288):p0.62:e[pusher_block_a]"
topology_full_v5,actuator_limit_chain,4,1002,,0,0.67014,0.91667,0.15278,0.12760,0.08333,1.00000,0.81250,0.00000,0.00000,0.93750,0.02083,0.71062,0.12221,6.54038,"0:b(0.056,-0.023):p0.00:e[none];10:b(0.321,-0.404):p0.71:e[pusher_block_a,block_a_fixture];20:b(0.328,-0.328):p0.73:e[pusher_block_a,block_a_fixture];30:b(0.325,-0.251):p0.72:e[pusher_block_a,block_a_fixture];40:b(0.323,-0.187):p0.71:e[pusher_block_a,block_a_fixture];47:b(0.322,-0.149):p0.71:e[pusher_block_a,block_a_fixture]"
ablate_no_birth_death,actuator_limit_chain,4,1002,,0,0.67014,0.91667,0.15278,0.12760,0.08333,1.00000,0.81250,0.00000,0.00000,0.93750,0.02083,0.70995,0.13403,7.09582,"0:b(0.056,-0.023):p0.00:e[none];10:b(0.320,-0.403):p0.71:e[pusher_block_a,block_a_fixture];20:b(0.327,-0.331):p0.73:e[pusher_block_a,block_a_fixture];30:b(0.325,-0.258):p0.72:e[pusher_block_a,block_a_fixture];40:b(0.323,-0.197):p0.71:e[pusher_block_a,block_a_fixture];47:b(0.321,-0.161):p0.71:e[pusher_block_a,block_a_fixture]"
ablate_no_component_head,actuator_limit_chain,4,1002,,0,0.67361,0.93750,0.12778,0.12500,0.06250,1.00000,0.81250,0.00000,0.00000,0.93750,0.02083,0.71366,0.06799,6.36899,"0:b(0.056,-0.023):p0.00:e[none];10:b(0.323,-0.406):p0.71:e[pusher_block_a,block_a_fixture];20:b(0.329,-0.312):p0.73:e[pusher_block_a,block_a_fixture];30:b(0.326,-0.218):p0.72:e[pusher_block_a,block_a_fixture];40:b(0.324,-0.141):p0.72:e[pusher_block_a,block_a_fixture];47:b(0.323,-0.095):p0.71:e[pusher_block_a,block_a_fixture]"
ablate_no_jam_slip,actuator_limit_chain,4,1002,,0,0.32014,0.28472,0.42014,0.22656,0.37500,0.00000,0.81250,0.04167,0.04167,0.56250,0.00000,0.72260,0.09724,43.94243,"0:b(0.056,-0.023):p0.00:e[none];10:b(0.258,-0.023):p0.54:e[pusher_block_a,block_a_fixture];20:b(0.212,-0.016):p0.42:e[pusher_block_a,block_a_fixture];30:b(0.261,-0.062):p0.55:e[none];40:b(0.302,-0.101):p0.66:e[none];47:b(0.326,-0.124):p0.72:e[none]"
ablate_no_topology_planner,actuator_limit_chain,4,1002,,0,0.14236,0.12500,0.80208,0.16927,0.12500,1.00000,0.81250,0.00000,0.00000,0.20833,0.02083,0.71638,0.12102,14.06097,"0:b(0.056,-0.023):p0.00:e[none];10:b(0.322,-0.406):p0.71:e[pusher_block_a,block_a_fixture];20:b(0.329,-0.314):p0.73:e[none];30:b(0.326,-0.223):p0.72:e[none];40:b(0.324,-0.148):p0.72:e[none];47:b(0.324,-0.148):p0.72:e[none]"
ablate_no_uncertainty_penalty,actuator_limit_chain,4,1002,,0,0.67014,0.91667,0.13889,0.12760,0.08333,1.00000,0.81250,0.00000,0.00000,0.93750,0.02083,0.71039,0.12619,6.56798,"0:b(0.056,-0.023):p0.00:e[none];10:b(0.321,-0.403):p0.71:e[pusher_block_a,block_a_fixture];20:b(0.327,-0.329):p0.73:e[pusher_block_a,block_a_fixture];30:b(0.325,-0.253):p0.72:e[pusher_block_a,block_a_fixture];40:b(0.323,-0.190):p0.71:e[pusher_block_a,block_a_fixture];47:b(0.322,-0.153):p0.71:e[pusher_block_a,block_a_fixture]"
ablate_no_graph_memory,actuator_limit_chain,4,1002,,0,0.67361,0.93750,0.12500,0.12500,0.06250,1.00000,0.81250,0.00000,0.00000,0.93750,0.02083,0.74795,0.32030,6.36249,"0:b(0.056,-0.023):p0.00:e[none];10:b(0.323,-0.407):p0.72:e[pusher_block_a,block_a_fixture,block_b_wall];20:b(0.328,-0.387):p0.73:e[pusher_block_a,block_a_fixture];30:b(0.331,-0.370):p0.74:e[pusher_block_a,block_a_fixture];40:b(0.334,-0.356):p0.74:e[pusher_block_a,block_a_fixture];47:b(0.336,-0.347):p0.75:e[pusher_block_a,block_a_fixture]"
ablate_no_transition_bonus,actuator_limit_chain,4,1002,,0,0.67014,0.89583,0.15972,0.12760,0.08333,1.00000,0.81250,0.00000,0.00000,0.93750,0.02083,0.70542,0.21460,6.58052,"0:b(0.056,-0.023):p0.00:e[none];10:b(0.318,-0.399):p0.70:e[pusher_block_a,block_a_fixture];20:b(0.325,-0.356):p0.72:e[pusher_block_a,block_a_fixture];30:b(0.323,-0.306):p0.71:e[pusher_block_a,block_a_fixture];40:b(0.321,-0.266):p0.71:e[pusher_block_a,block_a_fixture];47:b(0.320,-0.241):p0.71:e[pusher_block_a,block_a_fixture]"
ablate_no_fixture_guard,actuator_limit_chain,4,1002,,0,0.67014,0.91667,0.13889,0.12760,0.08333,1.00000,0.81250,0.00000,0.00000,0.93750,0.02083,0.70895,0.15174,6.56913,"0:b(0.056,-0.023):p0.00:e[none];10:b(0.320,-0.402):p0.71:e[pusher_block_a,block_a_fixture];20:b(0.327,-0.337):p0.72:e[pusher_block_a,block_a_fixture];30:b(0.324,-0.269):p0.72:e[pusher_block_a,block_a_fixture];40:b(0.322,-0.212):p0.71:e[pusher_block_a,block_a_fixture];47:b(0.321,-0.179):p0.71:e[pusher_block_a,block_a_fixture]"
ablate_no_tail_risk_objective,actuator_limit_chain,4,1002,,0,0.67014,0.91667,0.15278,0.12760,0.08333,1.00000,0.81250,0.00000,0.00000,0.93750,0.02083,0.70745,0.17848,6.59106,"0:b(0.056,-0.023):p0.00:e[none];10:b(0.319,-0.401):p0.70:e[pusher_block_a,block_a_fixture];20:b(0.326,-0.345):p0.72:e[pusher_block_a,block_a_fixture];30:b(0.324,-0.285):p0.72:e[pusher_block_a,block_a_fixture];40:b(0.322,-0.235):p0.71:e[pusher_block_a,block_a_fixture];47:b(0.321,-0.205):p0.71:e[pusher_block_a,block_a_fixture]"
topology_world_model_v4,actuator_limit_chain,4,1002,,0,0.67014,0.91667,0.13889,0.12760,0.08333,1.00000,0.81250,0.00000,0.00000,0.93750,0.02083,0.70895,0.15174,6.56913,"0:b(0.056,-0.023):p0.00:e[none];10:b(0.320,-0.402):p0.71:e[pusher_block_a,block_a_fixture];20:b(0.327,-0.337):p0.72:e[pusher_block_a,block_a_fixture];30:b(0.324,-0.269):p0.72:e[pusher_block_a,block_a_fixture];40:b(0.322,-0.212):p0.71:e[pusher_block_a,block_a_fixture];47:b(0.321,-0.179):p0.71:e[pusher_block_a,block_a_fixture]"
learned_only_topology_replacement,actuator_limit_chain,4,1002,,0,0.67361,0.93750,0.09722,0.12500,0.06250,1.00000,0.81250,0.00000,0.00000,0.93750,0.02083,0.70861,0.15796,7.52045,"0:b(0.056,-0.023):p0.00:e[none];10:b(0.319,-0.402):p0.70:e[pusher_block_a,block_a_fixture];20:b(0.326,-0.339):p0.72:e[pusher_block_a,block_a_fixture];30:b(0.324,-0.272):p0.72:e[pusher_block_a,block_a_fixture];40:b(0.322,-0.218):p0.71:e[pusher_block_a,block_a_fixture];47:b(0.321,-0.185):p0.71:e[pusher_block_a,block_a_fixture]"
topology_full_v5,actuator_limit_chain,4,1003,,0,0.53819,0.22917,0.12500,0.21875,0.83333,1.00000,0.81250,0.00000,0.00000,0.93750,0.00000,0.00000,0.02043,8.05715,"0:b(0.019,-0.053):p0.00:e[none];10:b(0.019,-0.053):p0.00:e[pusher_block_a,block_a_fixture];20:b(0.019,-0.053):p0.00:e[pusher_block_a,block_a_fixture];30:b(0.019,-0.053):p0.00:e[pusher_block_a,block_a_fixture];40:b(0.019,-0.053):p0.00:e[pusher_block_a,block_a_fixture];47:b(0.019,-0.053):p0.00:e[pusher_block_a,block_a_fixture]"
ablate_no_birth_death,actuator_limit_chain,4,1003,,0,0.53125,0.10417,0.12500,0.23177,0.93750,1.00000,0.81250,0.00000,0.00000,0.93750,0.00000,0.00000,0.02043,6.98610,"0:b(0.019,-0.053):p0.00:e[none];10:b(0.019,-0.053):p0.00:e[pusher_block_a,block_a_fixture];20:b(0.019,-0.053):p0.00:e[pusher_block_a,block_a_fixture];30:b(0.019,-0.053):p0.00:e[pusher_block_a,block_a_fixture];40:b(0.019,-0.053):p0.00:e[pusher_block_a,block_a_fixture];47:b(0.019,-0.053):p0.00:e[pusher_block_a,block_a_fixture]"
ablate_no_component_head,actuator_limit_chain,4,1003,,0,0.53819,0.12500,0.16667,0.22656,0.89583,1.00000,0.81250,0.00000,0.00000,0.93750,0.00000,0.00000,0.02043,7.08397,"0:b(0.019,-0.053):p0.00:e[none];10:b(0.019,-0.053):p0.00:e[pusher_block_a,block_a_fixture];20:b(0.019,-0.053):p0.00:e[pusher_block_a,block_a_fixture];30:b(0.019,-0.053):p0.00:e[pusher_block_a,block_a_fixture];40:b(0.019,-0.053):p0.00:e[pusher_block_a,block_a_fixture];47:b(0.019,-0.053):p0.00:e[pusher_block_a,block_a_fixture]"
ablate_no_jam_slip,actuator_limit_chain,4,1003,,0,0.55903,0.32639,0.15278,0.20312,0.66667,1.00000,0.81250,0.00000,0.00000,0.93750,0.02083,0.33882,0.37354,7.92916,"0:b(0.019,-0.053):p0.00:e[none];10:b(0.019,-0.053):p0.00:e[pusher_block_a,block_a_fixture];20:b(0.019,-0.053):p0.00:e[pusher_block_a,block_a_fixture];30:b(0.019,-0.053):p0.00:e[pusher_block_a,block_a_fixture];40:b(0.060,-0.160):p0.10:e[pusher_block_a,block_a_fixture];47:b(0.158,-0.407):p0.34:e[pusher_block_a,block_a_fixture]"
ablate_no_topology_planner,actuator_limit_chain,4,1003,,0,0.53819,0.12500,0.09722,0.22656,0.89583,1.00000,0.81250,0.00000,0.00000,0.93750,0.00000,0.00000,0.02043,7.00613,"0:b(0.019,-0.053):p0.00:e[none];10:b(0.019,-0.053):p0.00:e[pusher_block_a,block_a_fixture];20:b(0.019,-0.053):p0.00:e[pusher_block_a,block_a_fixture];30:b(0.019,-0.053):p0.00:e[pusher_block_a,block_a_fixture];40:b(0.019,-0.053):p0.00:e[pusher_block_a,block_a_fixture];47:b(0.019,-0.053):p0.00:e[pusher_block_a,block_a_fixture]"
ablate_no_uncertainty_penalty,actuator_limit_chain,4,1003,,0,0.55556,0.20139,0.16667,0.21354,0.79167,1.00000,0.81250,0.00000,0.00000,0.93750,0.00000,0.00000,0.02043,7.01268,"0:b(0.019,-0.053):p0.00:e[none];10:b(0.019,-0.053):p0.00:e[pusher_block_a,block_a_fixture];20:b(0.019,-0.053):p0.00:e[pusher_block_a,block_a_fixture];30:b(0.019,-0.053):p0.00:e[pusher_block_a,block_a_fixture];40:b(0.019,-0.053):p0.00:e[pusher_block_a,block_a_fixture];47:b(0.019,-0.053):p0.00:e[pusher_block_a,block_a_fixture]"
ablate_no_graph_memory,actuator_limit_chain,4,1003,,0,0.54167,0.14583,0.09722,0.22396,0.87500,1.00000,0.81250,0.00000,0.00000,0.93750,0.00000,0.00000,0.02043,7.00477,"0:b(0.019,-0.053):p0.00:e[none];10:b(0.019,-0.053):p0.00:e[pusher_block_a,block_a_fixture];20:b(0.019,-0.053):p0.00:e[pusher_block_a,block_a_fixture];30:b(0.019,-0.053):p0.00:e[pusher_block_a,block_a_fixture];40:b(0.019,-0.053):p0.00:e[pusher_block_a,block_a_fixture];47:b(0.019,-0.053):p0.00:e[pusher_block_a,block_a_fixture]"
